Accession Numbers,Amino Acids,A,C,D,E,F,G,H,I,K,L,M,N,P,Q,R,S,T,V,W,Y,Properties,Hydrophobic,Polar,Small,Negative,Postive,Amide,Large Aliphatic,Small Aliphatic,Aromatic,Hydroxy,X,Number of Y,Number of pY
P06733,10.263929618768328,1.7595307917888565,6.158357771260997,6.451612903225806,4.105571847507331,9.3841642228739,1.1730205278592376,5.865102639296188,8.211143695014663,8.211143695014663,2.0527859237536656,5.865102639296188,3.812316715542522,2.932551319648094,3.519061583577713,5.571847507331378,3.519061583577713,7.624633431085044,0.8797653958944283,2.6392961876832843,,52.7859237536657,34.3108504398827,53.95894428152492,12.609970674486803,12.903225806451614,8.79765395894428,14.07624633431085,27.272727272727273,7.624633431085044,9.09090909090909,,9,6,341
P06733-2,10.263929618768328,1.7595307917888565,6.158357771260997,6.451612903225806,4.105571847507331,9.3841642228739,1.1730205278592376,5.865102639296188,8.211143695014663,8.211143695014663,2.0527859237536656,5.865102639296188,3.812316715542522,2.932551319648094,3.519061583577713,5.571847507331378,3.519061583577713,7.624633431085044,0.8797653958944283,2.6392961876832843,,52.7859237536657,34.3108504398827,53.95894428152492,12.609970674486803,12.903225806451614,8.79765395894428,14.07624633431085,27.272727272727273,7.624633431085044,9.09090909090909,,9,4,341
O95678,7.441016333938294,0.9074410163339384,3.9927404718693285,7.80399274047187,3.6297640653357535,10.707803992740473,0.9074410163339384,4.3557168784029034,4.71869328493648,8.892921960072595,1.4519056261343013,4.3557168784029034,1.8148820326678767,5.263157894736842,7.259528130671507,12.341197822141561,5.263157894736842,6.170598911070781,0.3629764065335753,2.35934664246824,,46.27949183303085,34.30127041742287,52.994555353902,11.796733212341199,12.885662431941924,9.618874773139744,13.248638838475499,24.319419237749546,6.352087114337569,17.604355716878402,,13,1,551
F8VUG2,4.029304029304029,0.0,4.761904761904762,9.89010989010989,3.6630036630036633,6.593406593406594,0.0,5.4945054945054945,6.593406593406594,9.523809523809524,3.6630036630036633,6.593406593406594,1.465201465201465,6.227106227106227,6.227106227106227,11.355311355311356,4.761904761904762,5.86080586080586,0.3663003663003663,2.93040293040293,,42.124542124542124,40.2930402930403,45.42124542124542,14.652014652014653,12.820512820512821,12.820512820512821,15.018315018315018,16.483516483516485,6.95970695970696,16.117216117216117,,8,1,273
P05787,7.045009784735812,0.0,4.305283757338552,9.784735812133071,2.5440313111545985,7.632093933463796,0.3913894324853229,5.088062622309197,6.262230919765166,9.784735812133071,3.326810176125244,4.6966731898238745,1.761252446183953,5.6751467710371815,6.262230919765166,12.720156555772993,4.6966731898238745,4.500978473581213,0.5870841487279843,2.935420743639922,,43.444227005870836,37.37769080234834,47.358121330724074,14.090019569471623,12.915851272015654,10.371819960861057,14.872798434442268,19.17808219178082,6.066536203522505,17.416829745596868,,15,2,511
P05787-2,7.045009784735812,0.0,4.305283757338552,9.784735812133071,2.5440313111545985,7.632093933463796,0.3913894324853229,5.088062622309197,6.262230919765166,9.784735812133071,3.326810176125244,4.6966731898238745,1.761252446183953,5.6751467710371815,6.262230919765166,12.720156555772993,4.6966731898238745,4.500978473581213,0.5870841487279843,2.935420743639922,,43.444227005870836,37.37769080234834,47.358121330724074,14.090019569471623,12.915851272015654,10.371819960861057,14.872798434442268,19.17808219178082,6.066536203522505,17.416829745596868,,15,2,511
Q9NR50-2,5.339805825242718,2.912621359223301,6.310679611650485,6.796116504854369,2.4271844660194173,5.582524271844661,1.9417475728155338,6.310679611650485,7.524271844660194,11.165048543689322,3.1553398058252426,2.4271844660194173,4.611650485436893,3.640776699029126,5.339805825242718,8.25242718446602,4.12621359223301,8.495145631067961,0.7281553398058253,2.912621359223301,,49.029126213592235,33.980582524271846,48.05825242718446,13.106796116504853,14.805825242718445,6.067961165048543,17.47572815533981,19.41747572815534,6.067961165048544,12.37864077669903,,12,1,412
Q9NR50-3,5.486284289276807,2.7431421446384037,6.483790523690773,6.982543640897755,2.493765586034913,5.7356608478802995,1.7456359102244388,6.483790523690773,7.73067331670823,11.221945137157107,3.2418952618453867,2.493765586034913,4.488778054862843,3.4912718204488775,4.987531172069826,8.229426433915211,3.99002493765586,8.478802992518704,0.7481296758104738,2.7431421446384037,,49.37655860349127,33.91521197007481,48.129675810473806,13.466334164588527,14.463840399002494,5.985037406483791,17.70573566084788,19.70074812967581,5.985037406483791,12.219451371571072,,11,1,401
Q9NR50,5.486284289276807,2.7431421446384037,6.483790523690773,6.982543640897755,2.493765586034913,5.7356608478802995,1.7456359102244388,6.483790523690773,7.73067331670823,11.221945137157107,3.2418952618453867,2.493765586034913,4.488778054862843,3.4912718204488775,4.987531172069826,8.229426433915211,3.99002493765586,8.478802992518704,0.7481296758104738,2.7431421446384037,,49.37655860349127,33.91521197007481,48.129675810473806,13.466334164588527,14.463840399002494,5.985037406483791,17.70573566084788,19.70074812967581,5.985037406483791,12.219451371571072,,11,1,401
H0Y580,4.054054054054054,3.6036036036036037,4.054054054054054,7.657657657657657,1.8018018018018018,5.405405405405405,2.7027027027027026,7.657657657657657,7.657657657657657,10.81081081081081,1.8018018018018018,3.153153153153153,3.6036036036036037,4.054054054054054,5.405405405405405,11.26126126126126,3.6036036036036037,7.207207207207207,0.9009009009009009,3.153153153153153,,46.39639639639639,34.684684684684676,45.94594594594594,11.711711711711711,15.765765765765765,7.207207207207207,18.468468468468465,16.666666666666668,5.8558558558558556,14.864864864864865,,7,1,222
P63244,4.73186119873817,2.5236593059936907,6.624605678233439,2.8391167192429023,2.5236593059936907,8.517350157728707,2.5236593059936907,5.993690851735016,5.3627760252365935,8.832807570977918,1.5772870662460567,4.416403785488959,3.1545741324921135,3.7854889589905363,4.416403785488959,9.46372239747634,9.779179810725552,6.940063091482649,4.100946372239748,1.8927444794952681,,47.63406940063092,29.968454258675084,56.15141955835962,9.463722397476342,12.302839116719245,8.201892744479496,14.826498422712934,20.189274447949526,8.517350157728707,19.24290220820189,,6,3,317
H0Y9P0,8.433734939759036,3.614457831325301,7.228915662650602,4.819277108433735,1.2048192771084338,8.433734939759036,0.0,8.433734939759036,4.819277108433735,8.433734939759036,0.0,2.4096385542168677,4.819277108433735,3.614457831325301,1.2048192771084338,15.66265060240964,4.819277108433735,4.819277108433735,3.614457831325301,2.4096385542168677,,49.397590361445786,24.096385542168676,60.2409638554217,12.048192771084338,6.024096385542169,6.024096385542169,16.867469879518072,21.686746987951807,7.228915662650602,20.481927710843376,,2,1,83
D6RAC2,5.204460966542751,2.6022304832713754,6.691449814126393,3.3457249070631967,2.2304832713754648,8.550185873605948,2.6022304832713754,6.319702602230483,4.83271375464684,9.293680297397769,1.858736059479554,4.4609665427509295,3.717472118959108,4.089219330855019,3.717472118959108,9.293680297397769,8.921933085501859,5.947955390334572,4.4609665427509295,1.858736059479554,,48.3271375464684,29.739776951672862,55.3903345724907,10.03717472118959,11.152416356877323,8.550185873605948,15.613382899628252,19.702602230483272,8.550185873605948,18.215613382899626,,5,3,269
D6RF23,6.9306930693069315,2.9702970297029703,6.9306930693069315,4.9504950495049505,1.9801980198019802,7.920792079207921,0.9900990099009901,7.920792079207921,4.9504950495049505,10.891089108910892,0.9900990099009901,3.9603960396039604,3.9603960396039604,3.9603960396039604,2.9702970297029703,6.9306930693069315,7.920792079207921,4.9504950495049505,4.9504950495049505,2.9702970297029703,,52.475247524752476,28.712871287128714,52.47524752475248,11.881188118811881,8.910891089108912,7.920792079207921,18.81188118811881,19.801980198019802,9.900990099009901,14.851485148514852,,3,1,101
D6REE5,6.5420560747663545,3.7383177570093453,5.607476635514018,3.4267912772585665,2.1806853582554515,8.09968847352025,3.115264797507788,6.230529595015576,4.672897196261682,9.968847352024921,1.557632398753894,3.7383177570093453,4.672897196261682,3.115264797507788,3.4267912772585665,11.838006230529595,7.78816199376947,4.672897196261682,3.7383177570093453,1.8691588785046727,,48.59813084112149,27.102803738317753,56.69781931464174,9.034267912772584,11.214953271028037,6.853582554517134,16.1993769470405,19.314641744548286,7.788161993769469,19.626168224299064,,6,3,321
J3KPE3,4.761904761904762,2.93040293040293,6.227106227106227,2.93040293040293,2.197802197802198,8.791208791208792,2.197802197802198,5.4945054945054945,5.4945054945054945,9.157509157509157,1.465201465201465,4.761904761904762,3.296703296703297,3.6630036630036633,4.029304029304029,9.157509157509157,10.256410256410255,6.95970695970696,4.395604395604396,1.8315018315018317,,47.98534798534798,29.304029304029303,57.14285714285714,9.157509157509157,11.721611721611723,8.424908424908425,14.652014652014651,20.512820512820515,8.424908424908425,19.413919413919412,,5,1,273
H0YAM7,5.668016194331984,3.643724696356275,5.668016194331984,4.048582995951417,1.6194331983805668,7.6923076923076925,2.42914979757085,5.263157894736842,6.0728744939271255,9.7165991902834,0.8097165991902834,4.8582995951417,3.2388663967611335,2.42914979757085,4.4534412955465585,9.7165991902834,7.28744939271255,7.6923076923076925,4.048582995951417,3.2388663967611335,,49.39271255060729,29.95951417004049,55.46558704453441,9.7165991902834,12.955465587044532,7.28744939271255,14.979757085020243,21.05263157894737,8.906882591093117,17.00404858299595,,8,1,247
H0YAF8,4.545454545454546,3.0303030303030303,7.575757575757576,3.535353535353535,2.525252525252525,7.575757575757576,1.5151515151515151,6.0606060606060606,5.555555555555555,9.090909090909092,0.5050505050505051,4.040404040404041,3.0303030303030303,3.535353535353535,4.545454545454546,9.595959595959595,9.090909090909092,7.575757575757576,4.545454545454546,2.0202020202020203,,47.47474747474748,30.303030303030305,56.06060606060606,11.11111111111111,11.616161616161616,7.575757575757576,15.151515151515152,19.696969696969695,9.090909090909092,18.686868686868685,,4,1,198
H0Y8W2,5.839416058394161,4.014598540145985,5.839416058394161,3.64963503649635,1.824817518248175,8.02919708029197,2.18978102189781,5.109489051094891,5.474452554744526,9.854014598540147,0.7299270072992701,4.014598540145985,2.9197080291970803,2.5547445255474455,4.37956204379562,10.218978102189782,8.75912408759124,6.934306569343065,4.37956204379562,2.9197080291970803,,49.63503649635037,28.102189781021895,56.569343065693424,9.48905109489051,12.043795620437958,6.569343065693431,14.963503649635037,20.802919708029197,9.124087591240876,18.978102189781023,,8,1,274
H0Y8R5,5.072463768115942,4.3478260869565215,5.797101449275362,2.1739130434782608,2.1739130434782608,9.420289855072465,2.898550724637681,5.797101449275362,5.072463768115942,9.420289855072465,0.7246376811594203,7.246376811594203,3.6231884057971016,1.4492753623188406,2.898550724637681,8.695652173913043,7.246376811594203,7.246376811594203,5.072463768115942,2.898550724637681,,52.173913043478265,27.53623188405797,58.69565217391305,7.971014492753623,10.869565217391305,8.695652173913043,15.217391304347828,21.73913043478261,10.144927536231885,15.942028985507246,,4,1,138
A0A0D9SF20,4.568527918781726,0.0,5.0761421319796955,4.060913705583756,5.583756345177665,8.121827411167512,5.0761421319796955,5.583756345177665,8.629441624365482,10.152284263959391,2.5380710659898478,6.091370558375635,5.0761421319796955,6.598984771573605,3.5532994923857872,7.614213197969544,3.0456852791878175,7.614213197969544,0.0,1.015228426395939,,45.17766497461929,39.08629441624366,47.20812182741116,9.137055837563452,17.258883248730964,12.69035532994924,15.736040609137056,20.304568527918782,6.598984771573605,10.659898477157363,,2,2,197
A6NLN1,11.005692599620494,0.3795066413662239,4.174573055028463,3.0360531309297913,4.554079696394687,7.2106261859582546,2.846299810246679,5.502846299810247,6.072106261859583,9.867172675521822,2.0872865275142316,6.83111954459203,5.88235294117647,5.692599620493358,3.225806451612903,8.918406072106261,3.984819734345351,6.641366223908918,0.0,2.0872865275142316,,49.3358633776091,31.87855787476281,55.02846299810247,7.2106261859582546,12.144212523719165,12.523719165085389,15.37001897533207,24.857685009487668,6.641366223908918,12.903225806451612,,11,3,527
P26599-2,10.545454545454545,0.5454545454545455,4.545454545454546,3.090909090909091,4.7272727272727275,7.2727272727272725,2.727272727272727,5.454545454545454,6.0,9.636363636363637,2.181818181818182,6.7272727272727275,5.818181818181818,5.454545454545454,3.272727272727273,8.727272727272728,4.363636363636364,6.909090909090909,0.0,2.0,,49.272727272727266,31.818181818181817,55.45454545454545,7.636363636363637,12.0,12.181818181818182,15.09090909090909,24.727272727272727,6.7272727272727275,13.090909090909093,,11,3,550
P26599-3,10.59245960502693,0.5385996409335727,4.488330341113106,3.052064631956912,4.66786355475763,7.5403949730700175,2.6929982046678633,5.745062836624776,5.9245960502693,9.515260323159785,2.154398563734291,6.642728904847396,5.9245960502693,5.385996409335727,3.231597845601436,8.797127468581687,4.308797127468582,6.822262118491921,0.0,1.9748653500897666,,49.55116696588868,31.418312387791737,55.65529622980251,7.540394973070018,11.849192100538598,12.028725314183124,15.26032315978456,24.955116696588867,6.642728904847396,13.105924596050269,,11,3,557
P26599,10.59245960502693,0.5385996409335727,4.488330341113106,3.052064631956912,4.66786355475763,7.5403949730700175,2.6929982046678633,5.745062836624776,5.9245960502693,9.515260323159785,2.154398563734291,6.642728904847396,5.9245960502693,5.385996409335727,3.231597845601436,8.797127468581687,4.308797127468582,6.822262118491921,0.0,1.9748653500897666,,49.55116696588868,31.418312387791737,55.65529622980251,7.540394973070018,11.849192100538598,12.028725314183124,15.26032315978456,24.955116696588867,6.642728904847396,13.105924596050269,,11,3,557
A0A087WUW5,4.878048780487805,0.0,3.6585365853658534,2.4390243902439024,3.6585365853658534,8.536585365853659,7.317073170731707,4.878048780487805,8.536585365853659,10.975609756097562,2.4390243902439024,8.536585365853659,8.536585365853659,8.536585365853659,3.6585365853658534,7.317073170731707,3.6585365853658534,1.2195121951219512,0.0,1.2195121951219512,,37.80487804878048,42.6829268292683,46.34146341463415,6.097560975609756,19.51219512195122,17.073170731707318,15.853658536585368,14.634146341463413,4.878048780487805,10.97560975609756,,1,2,82
Q5JXB2,11.11111111111111,0.0,5.228758169934641,9.15032679738562,2.6143790849673203,2.6143790849673203,1.9607843137254901,7.18954248366013,6.535947712418301,10.457516339869281,2.6143790849673203,4.57516339869281,7.8431372549019605,3.2679738562091507,5.88235294117647,4.57516339869281,4.57516339869281,5.228758169934641,1.9607843137254901,2.6143790849673203,,46.40522875816993,36.60130718954248,45.751633986928105,14.37908496732026,14.37908496732026,7.843137254901961,17.647058823529413,18.954248366013072,7.18954248366013,9.15032679738562,,4,1,153
P61088,11.18421052631579,0.6578947368421052,5.263157894736842,7.236842105263158,3.289473684210526,3.9473684210526314,1.3157894736842104,7.236842105263158,5.921052631578947,10.526315789473683,2.631578947368421,4.605263157894736,9.210526315789473,3.9473684210526314,5.921052631578947,3.289473684210526,4.605263157894736,4.605263157894736,1.9736842105263157,2.631578947368421,,48.68421052631577,34.21052631578947,47.368421052631575,12.5,13.157894736842104,8.552631578947368,17.763157894736842,19.736842105263158,7.894736842105262,7.894736842105262,,4,1,152
